LINEA;ID;COBROS
AGRO;CEQ153773;824.12
AGRO;CEQ153774;2,160.64
AGRO;CEQ153775;553.91
AGRO;CEQ153776;3,446.54
AGRO;CEQ153777;1,559.37
AGRO;CEQ153778;377.76
AGRO;CEQ153779;1,796.79
AGRO;CEQ153780;1,638.71
AGRO;CEQ153781;916.05
AGRO;CEQ153782;4,990.96
AGRO;CEQ153783;2,802.63
AGRO;CEQ153784;815.74
AGRO;CEQ153785;2,787.20
AGRO;CEQ153786;1,797.39
AGRO;CEQ153787;864.08
AGRO;CEQ153788;1,843.83
AGRO;CEQ153789;409.14
AGRO;CEQ153790;1,019.20
AGRO;CEQ153791;321.50
AGRO;CEQ153792;1,536.02
AGRO;CEQ153793;300.00
AGRO;CEQ153794;1,200.58
AGRO;CEQ153795;5,339.19
AGRO;CEQ153796;215.00
AGRO;CEQ153797;421.85
AGRO;CEQ153798;941.92
AGRO;CEQ153799;409.14
AGRO;CEQ153800;4,196.90
AGRO;CEQ153801;3,821.64
AGRO;CEQ153802;776.90
AGRO;CEQ153803;3,112.27
AGRO;CEQ153804;2,711.03
AGRO;CEQ153805;219.52
AGRO;CEQ153806;1,529.00
AGRO;CEQ153807;826.80
AGRO;CEQ153808;758.00
AGRO;CEQ153809;409.14
AGRO;CEQ153810;2,366.48
AGRO;CEQ153811;148.12
AGRO;CEQ153812;5,795.53
AGRO;CEQ153813;786.26
AGRO;CEQ153814;176.40
AGRO;CEQ153815;470.40
AGRO;CEQ153816;2,777.91
AGRO;CEQ153817;1,002.97
AGRO;CEQ153818;409.14
AGRO;CEQ153819;7,433.33
AGRO;CEQ153820;439.93
AGRO;CEQ153821;106.47
AGRO;CEQ153822;572.20
AGRO;CEQ153823;2,051.56
AGRO;CEQ153824;11,151.45
AGRO;CEQ153825;1,205.30
AGRO;CEQ153826;825.60
AGRO;CEQ153827;3,765.55
AGRO;CEQ153828;656.32
AGRO;CEQ153829;2,500.88
AGRO;CEQ153830;3,805.87
AGRO;CEQ153831;826.82
AGRO;CEQ153832;296.62
AGRO;CEQ153833;1,634.15
AGRO;CEQ153834;1,810.60
AGRO;CEQ153835;217.00
AGRO;CEQ153836;56.50
AGRO;CEQ153837;219.52
AGRO;CEQ153838;2,821.98
AGRO;CEQ153839;1,198.86
AGRO;CEQ153840;972.98
AGRO;CEQ153841;217.00
AGRO;CEQ153842;3,024.60
AGRO;CEQ153843;2,924.53
AGRO;CEQ153844;1,058.40
AGRO;CEQ153845;937.20
AGRO;CEQ153846;1,796.08
AGRO;CEQ153847;271.40
AGRO;CEQ153848;886.00
AGRO;CEQ153849;103.18
AGRO;CEQ153850;181.23
AGRO;CEQ153851;1,173.60
AGRO;CEQ153852;343.09
AGRO;CEQ153853;473.00
AGRO;CEQ153854;1,979.57
AGRO;CEQ153855;1,918.02
AGRO;CEQ153856;1,685.44
AGRO;CEQ153857;2,974.30
AGRO;CEQ153858;184.41
AGRO;CEQ153859;4,938.40
AGRO;CEQ153860;1,058.40
AGRO;CEQ153861;3,157.74
AGRO;CEQ153862;9,841.38
AGRO;CEQ153863;658.47
AGRO;CEQ153864;300.00
AGRO;CEQ153865;28.02
AGRO;CEQ153866;2,604.69
AGRO;CEQ153867;410.00
AGRO;CEQ153868;500.00
AGRO;CEQ153869;1,529.00
AGRO;CEQ153870;1,184.96
AGRO;CEQ153871;2,192.62
AGRO;CEQ153872;258.00
AGRO;CEQ153873;235.20
AGRO;CEQ153874;2,673.53
AGRO;CEQ153875;3,958.77
AGRO;CEQ153876;832.54
AGRO;CEQ153877;362.08
AGRO;CEQ153878;800.00
AGRO;CEQ153879;232.76
AGRO;CEQ153880;1,300.00
AGRO;CEQ153881;1,269.60
AGRO;CEQ153882;301.00
AGRO;CEQ153883;428.39
AGRO;CEQ153884;218.50
AGRO;CEQ153885;110.42
AGRO;CEQ153886;34.07
AGRO;CEQ153887;3,080.40
AGRO;CEQ153888;124.42
AGRO;CEQ153889;1,390.10
AGRO;CEQ153890;752.80
AGRO;CEQ153891;1,323.15
AGRO;CEQ153892;3,114.07
AGRO;CEQ153893;1,988.55
AGRO;CEQ153894;134.76
AGRO;CEQ153895;1,413.43
AGRO;CEQ153896;5,307.70
AGRO;CEQ153897;2,923.18
AGRO;CEQ153898;663.37
AGRO;CEQ153899;900.00
AGRO;CEQ153900;1,426.05
AGRO;CEQ153901;834.96
AGRO;CEQ153902;246.96
AGRO;CEQ153903;46.02
AGRO;CEQ153904;1,455.30
AGRO;CEQ153905;1,430.07
AGRO;CEQ153906;344.04
AGRO;CEQ153907;355.78
AGRO;CEQ153908;600.00
AGRO;CEQ153909;195.31
AGRO;CEQ153910;4,089.55
AGRO;CEQ153911;830.87
AGRO;CEQ153912;901.60
AGRO;CEQ153913;4,951.29
AGRO;CEQ153914;945.12
AGRO;CEQ153915;3,152.72
AGRO;CEQ153916;2,637.19
AGRO;CEQ153917;1,363.89
AGRO;CEQ153918;1,675.50
AGRO;CEQ153919;301.00
AGRO;CEQ153920;360.16
AGRO;CEQ153921;638.30
AGRO;CEQ153922;12.57
AGRO;CEQ153923;2,557.26
AGRO;CEQ153924;561.46
AGRO;CEQ153925;2,232.46
AGRO;CEQ153926;735.00
AGRO;CEQ153927;970.40
AGRO;CEQ153928;1,168.88
AGRO;CEQ153929;1,172.50
AGRO;CEQ153930;1,097.63
AGRO;CEQ153931;1,645.41
AGRO;CEQ153932;500.00
AGRO;CEQ153933;3,429.44
AGRO;CEQ153934;930.15
AGRO;CEQ153935;830.00
AGRO;CEQ153936;730.59
AGRO;CEQ153937;1,373.85
AGRO;CEQ153938;1,966.94
AGRO;CEQ153939;181.00
AGRO;CEQ153940;823.08
AGRO;CEQ153941;473.37
AGRO;CEQ153942;257.70
AGRO;CEQ153943;2,510.06
AGRO;CEQ153944;9,611.83
AGRO;CEQ153945;799.80
AGRO;CEQ153946;2,000.01
AGRO;CEQ153947;5,540.92
AGRO;CEQ153948;830.06
AGRO;CEQ153949;470.40
AGRO;CEQ153950;1,127.96
AGRO;CEQ153951;1,496.00
AGRO;CEQ153952;2,017.67
AGRO;CEQ153953;273.96
AGRO;CEQ153954;228.40
AGRO;CEQ153955;960.00
AGRO;CEQ153956;1,330.83
AGRO;CEQ153957;829.69
AGRO;CEQ153958;306.93
AGRO;CEQ153959;225.47
AGRO;CEQ153960;5,752.89
AGRO;CEQ153961;1,407.69
AGRO;CEQ153962;141.64
AGRO;CEQ153963;720.30
AGRO;CEQ153964;177.16
AGRO;CEQ153965;1,968.75
AGRO;CEQ153966;4,016.49
AGRO;CEQ153967;1,198.86
AGRO;CEQ153968;284.74
AGRO;CEQ153969;834.96
AGRO;CEQ153970;5,274.19
AGRO;CEQ153971;1,000.00
AGRO;CEQ153972;839.79
AGRO;CEQ153973;666.50
AGRO;CEQ153974;6,213.78
AGRO;CEQ153975;1,760.84
AGRO;CEQ153976;148.12
AGRO;CEQ153977;500.00
AGRO;CEQ153978;722.26
AGRO;CEQ153979;6,133.74
AGRO;CEQ153980;1,399.98
AGRO;CEQ153981;351.00
AGRO;CEQ153982;3,592.00
AGRO;CEQ153983;485.90
AGRO;CEQ153984;429.81
AGRO;CEQ153985;1,309.70
AGRO;CEQ153986;1,728.72
AGRO;CEQ153987;3,873.68
AGRO;CEQ153988;229.89
AGRO;CEQ153989;700.51
AGRO;CEQ153990;1,623.93
AGRO;CEQ153991;252.00
AGRO;CEQ153992;1,592.43
AGRO;CEQ153993;326.44
AGRO;CEQ153994;1,153.47
AGRO;CEQ153995;1,256.25
AGRO;CEQ153996;129.16
AGRO;CEQ153997;2,825.51
AGRO;CEQ153998;509.90
AGRO;CEQ153999;1,539.00
AGRO;CEQ154000;8,139.04
AGRO;CEQ154001;1,578.50
AGRO;CEQ154002;3,929.44
AGRO;CEQ154003;2,141.30
AGRO;CEQ154004;466.41
AGRO;CEQ154005;5,433.94
AGRO;CEQ154006;996.00
AGRO;CEQ154007;1,118.00
AGRO;CEQ154008;3,910.70
AGRO;CEQ154009;5,824.56
AGRO;CEQ154010;2,295.52
AGRO;CEQ154011;3,136.68
AGRO;CEQ154012;2,240.91
AGRO;CEQ154013;152.00
AGRO;CEQ154014;2,018.03
AGRO;CEQ154015;3,123.00
AGRO;CEQ154016;2,021.00
AGRO;CEQ154017;3,514.28
AGRO;CEQ154018;1,358.00
AGRO;CEQ154019;3,273.95
AGRO;CEQ154020;404.69
AGRO;CEQ154021;866.32
AGRO;CEQ154022;500.00
AGRO;CEQ154023;1,347.50
AGRO;CEQ154024;865.30
AGRO;CEQ154025;410.00
AGRO;CEQ154026;1,306.60
AGRO;CEQ154027;405.72
AGRO;CEQ154028;1,377.00
AGRO;CEQ154029;53.46
AGRO;CEQ154030;2,494.91
AGRO;CEQ154031;1,369.00
AGRO;CEQ154032;1,251.39
AGRO;CEQ154033;7,679.24
AGRO;CEQ154034;86.24
AGRO;CEQ154035;473.37
AGRO;CEQ154036;706.93
AGRO;CEQ154037;430.00
AGRO;CEQ154038;731.00
AGRO;CEQ154039;1,198.86
AGRO;CEQ154040;110.84
AGRO;CEQ154041;222.62
AGRO;CEQ154042;598.50
AGRO;CEQ154043;599.76
AGRO;CEQ154044;944.50
AGRO;CEQ154045;1,347.50
AGRO;CEQ154046;1,687.78
AGRO;CEQ154047;1,360.58
AGRO;CEQ154048;811.44
AGRO;CEQ154049;2,444.75
AGRO;CEQ154050;8,114.31
AGRO;CEQ154051;51.08
AGRO;CEQ154052;190.00
AGRO;CEQ154053;722.26
AGRO;CEQ154054;3,888.88
AGRO;CEQ154055;2,963.52
AGRO;CEQ154056;7,948.28
AGRO;CEQ154057;819.92
AGRO;CEQ154058;346.75
AGRO;CEQ154059;2,691.83
AGRO;CEQ154060;857.09
AGRO;CEQ154061;1,830.30
AGRO;CEQ154062;1,347.50
AGRO;CEQ154063;8,400.81
AGRO;CEQ154064;927.74
AGRO;CEQ154065;263.33
AGRO;CEQ154066;1,447.08
AGRO;CEQ154067;1,347.50
AGRO;CEQ154068;1,764.07
AGRO;CEQ154069;1,538.60
AGRO;CEQ154070;291.67
AGRO;CEQ154071;592.48
AGRO;CEQ154072;1,250.86
AGRO;CEQ154073;4,524.18
AGRO;CEQ154074;1,780.41
AGRO;CEQ154075;2,808.52
AGRO;CEQ154076;3,901.14
AGRO;CEQ154077;1,269.60
AGRO;CEQ154078;291.00
AGRO;CEQ154079;427.74
AGRO;CEQ154080;1,370.16
AGRO;CEQ154081;473.98
AGRO;CEQ154082;50.89
AGRO;CEQ154083;1,553.83
AGRO;CEQ154084;901.06
AGRO;CEQ154085;146.00
AGRO;CEQ154086;20,777.95
AGRO;CEQ154087;414.00
AGRO;CEQ154088;4,220.22
AGRO;CEQ154089;146.00
AGRO;CEQ154090;2,841.02
AGRO;CEQ154091;1,020.00
AGRO;CEQ154092;95.88
AGRO;CEQ154093;15.75
AGRO;CEQ154094;6,979.00
AGRO;CEQ154095;5,674.65
AGRO;CEQ154096;5,878.73
AGRO;CEQ154097;19,399.98
AGRO;CEQ154098;2,325.95
AGRO;CEQ154099;521.23
AGRO;CEQ154100;1,473.45
AGRO;CEQ154101;146.00
AGRO;CEQ154102;504.90
AGRO;CEQ154103;793.20
AGRO;CEQ154104;340.00
AGRO;CEQ154105;8,209.46
AGRO;CEQ154106;257.00
AGRO;CEQ154107;4,545.29
AGRO;CEQ154108;18,746.44
AGRO;CEQ154109;1,378.76
AGRO;CEQ154110;273.92
AGRO;CEQ154111;5,236.95
AGRO;CEQ154112;414.00
AGRO;CEQ154113;700.00
AGRO;CEQ154114;146.00
AGRO;CEQ154115;839.30
AGRO;CEQ154116;27,044.62
AGRO;CEQ154117;18,461.65
AGRO;CEQ154118;205.39
AGRO;CEQ154119;296.46
AGRO;CEQ154120;146.00
AGRO;CEQ154121;2,827.08
AGRO;CEQ154122;4,945.08
AGRO;CEQ154123;849.60
AGRO;CEQ154124;818.90
AGRO;CEQ154125;6,595.85
AGRO;CEQ154126;198.00
AGRO;CEQ154127;1,662.00
AGRO;CEQ154128;4,301.28
AGRO;CEQ154129;3,153.56
AGRO;CEQ154130;2,581.66
AGRO;CEQ154131;12,331.24
AGRO;CEQ154132;1,000.00
AGRO;CEQ154133;396.99
AGRO;CEQ154134;20,966.85
AGRO;CEQ154135;10,562.82
AGRO;CEQ154136;10,790.48
AGRO;CEQ154137;700.00
AGRO;CEQ154138;0.99
AGRO;CEQ154139;7,075.95
AGRO;CEQ154140;14,498.94
AGRO;CEQ154141;146.00
AGRO;CEQ154142;14,720.38
AGRO;CEQ154143;18,299.05
AGRO;CEQ154144;15,357.09
AGRO;CEQ154145;452.77
AGRO;CEQ154146;622.52
AGRO;CEQ154147;470.35
AGRO;CEQ154148;2,557.80
AGRO;CEQ154149;7,444.91
AGRO;CEQ154150;13,908.09
AGRO;CEQ154151;1,344.86
AGRO;CEQ154152;11,774.83
AGRO;CEQ154153;663.16
AGRO;CEQ154154;1,081.50
AGRO;CEQ154155;48,576.15
AGRO;CEQ154156;4,595.86
AGRO;CEQ154157;552.50
AGRO;CEQ154158;17,780.87
AGRO;CEQ154159;3,500.00
AGRO;CEQ154160;218.50
AGRO;CEQ154161;18,552.08
AGRO;CEQ154162;6,846.23
AGRO;CEQ154163;736.00
AGRO;CEQ154164;6,809.06
AGRO;CEQ154165;46,106.54
AGRO;CEQ154166;162.00
AGRO;CEQ154167;20,339.17
AGRO;CEQ154168;1,378.76
AGRO;CEQ154169;853.87
AGRO;CEQ154170;20,171.32
AGRO;CEQ154171;22,572.51
AGRO;CEQ154172;12,000.00
AGRO;CEQ154173;432.40
AGRO;CEQ154174;10,883.46
AGRO;CEQ154175;315.28
AGRO;CEQ154176;1,292.98
AGRO;CEQ154177;27,950.63
AGRO;CEQ154178;71,383.95
AGRO;CEQ154179;12,514.16
AGRO;CEQ154180;8,000.00
AGRO;CEQ154181;21,822.79
AGRO;CEQ154182;33,673.03
AGRO;CEQ154183;700.00
AGRO;CEQ154184;891.00
AGRO;CEQ154185;121,375.32
AGRO;CEQ154186;1,910.89
AGRO;CEQ154187;853.87
AGRO;CEQ154188;1,332.91
AGRO;CEQ154189;2,951.10
AGRO;CEQ154190;184.24
AGRO;CEQ154191;12,421.44
AGRO;CEQ154192;14,333.17
AGRO;CEQ154193;58,116.83
AGRO;CEQ154194;9,381.24
AGRO;CEQ154195;1,148.97
AGRO;CEQ154196;4,911.16
AGRO;CEQ154197;552.50
AGRO;CEQ154198;33,665.25
AGRO;CEQ154199;22,399.58
AGRO;CEQ154200;35,061.74
AGRO;CEQ154201;27,041.86
AGRO;CEQ154202;2,283.05
AGRO;CEQ154203;4,499.55
AGRO;CEQ154204;23,951.29
AGRO;CEQ154205;300.00
AGRO;CEQ154206;2,602.49
AGRO;CEQ154207;1,336.50
AGRO;CEQ154208;62,134.77
AGRO;CEQ154209;2,626.43
AGRO;CEQ154210;18,098.26
AGRO;CEQ154211;1,356.69
AGRO;CEQ154212;1,103.78
AGRO;CEQ154213;8,145.11
AGRO;CEQ154214;1,478.39
AGRO;CEQ154215;33,203.77
AGRO;CEQ154216;3,375.14
AGRO;CEQ154217;2,414.63
AGRO;CEQ154218;123.50
AGRO;CEQ154219;21,047.31
AGRO;CEQ154220;600.00
AGRO;CEQ154221;1,336.50
AGRO;CEQ154222;80,994.84
AGRO;CEQ154223;31,298.81
AGRO;CEQ154224;40.78
AGRO;CEQ154225;15,466.70
AGRO;CEQ154226;18,565.22
AGRO;CEQ154227;6,645.41
AGRO;CEQ154228;10,013.64
AGRO;CEQ154229;20,718.92
AGRO;CEQ154230;25,184.24
AGRO;CEQ154231;375.00
AGRO;CEQ154232;9,765.82
AGRO;CEQ154233;174.64
AGRO;CEQ154234;3,722.40
AGRO;CEQ154235;501.74
AGRO;CEQ154236;12,158.92
AGRO;CEQ154237;49,728.35
AGRO;CEQ154238;1,786.20
AGRO;CEQ154239;40,847.31
AGRO;CEQ154240;42,881.13
AGRO;CEQ154241;66,131.65
AGRO;CEQ154242;305,442.24
AGRO;CEQ154243;29,390.20
AGRO;CEQ154244;415.09
AGRO;CEQ154245;13,014.82
AGRO;CEQ154246;19,075.44
AGRO;CEQ154247;46,863.24
AGRO;CEQ154248;75,705.19
AGRO;CEQ154249;23,144.82
AGRO;CEQ154250;948.60
AGRO;CEQ154251;32,831.56
AGRO;CEQ154252;747.74
AGRO;CEQ154253;194.00
AGRO;CEQ154254;11,754.52
AGRO;CEQ154255;25,821.03
AGRO;CEQ154256;1,336.50
AGRO;CEQ154257;1,848.52
AGRO;CEQ154258;23,292.30
AGRO;CEQ154259;370.10
AGRO;CEQ154260;3,360.21
AGRO;CEQ154261;491.62
AGRO;CEQ154262;66.21
AGRO;CEQ154263;669.44
AGRO;CEQ154264;1,336.50
AGRO;CEQ154265;130.43
AGRO;CEQ154266;21,546.15
AGRO;CEQ154267;6,080.95
AGRO;CEQ154268;40,000.00
AGRO;CEQ154269;20,572.42
AGRO;CEQ154270;500.72
AGRO;CEQ154271;1,449.30
AGRO;CEQ154272;54,062.58
AGRO;CEQ154273;12,294.58
AGRO;CEQ154274;2,000.00
AGRO;CEQ154275;776.53
AGRO;CEQ154276;14,529.42
AGRO;CEQ154277;3,516.49
AGRO;CEQ154278;6,918.06
AGRO;CEQ154279;6,604.07
AGRO;CEQ154280;1,336.50
AGRO;CEQ154281;375.00
AGRO;CEQ154282;25,083.92
AGRO;CEQ154283;1,423.23
AGRO;CEQ154284;5,880.04
AGRO;CEQ154285;6,368.84
AGRO;CEQ154286;2,255.72
AGRO;CEQ154287;15,332.17
AGRO;CEQ154288;9,646.49
AGRO;CEQ154289;1,160.09
AGRO;CEQ154290;2,616.74
AGRO;CEQ154291;1,553.05
AGRO;CEQ154292;167.87
AGRO;CEQ154293;6,974.11
AGRO;CEQ154294;39,518.70
AGRO;CEQ154295;71,857.19
AGRO;CEQ154296;64,109.42
AGRO;CEQ154297;1,020.61
AGRO;CEQ154298;704.94
AGRO;CEQ154299;184.24
AGRO;CEQ154300;36,312.76
AGRO;CEQ154301;14,285.36
AGRO;CEQ154302;484.12
AGRO;CEQ154303;8,248.45
AGRO;CEQ154304;184.24
AGRO;CEQ154305;19,204.00
AGRO;CEQ154306;920.33
AGRO;CEQ154307;920.00
AGRO;CEQ154308;5,727.46
AGRO;CEQ154309;375.00
AGRO;CEQ154310;2,616.74
AGRO;CEQ154311;17,811.94
AGRO;CEQ154312;8,541.54
AGRO;CEQ154313;1,557.92
AGRO;CEQ154314;148.52
AGRO;CEQ154315;24,182.29
AGRO;CEQ154316;9,179.44
AGRO;CEQ154317;2,423.54
AGRO;CEQ154318;1,336.50
AGRO;CEQ154319;63,569.04
AGRO;CEQ154320;552.50
AGRO;CEQ154321;45,026.63
AGRO;CEQ154322;1,336.50
AGRO;CEQ154323;27,398.50
AGRO;CEQ154324;224.50
AGRO;CEQ154325;48,606.28
AGRO;CEQ154326;9,147.46
AGRO;CEQ154327;2,047.32
AGRO;CEQ154328;2,397.45
AGRO;CEQ154329;1,336.50
AGRO;CEQ154330;11,469.11
AGRO;CEQ154331;11,974.55
AGRO;CEQ154332;375.00
AGRO;CEQ154333;926.70
AGRO;CEQ154334;1,059.26
AGRO;CEQ154335;481.56
AGRO;CEQ154336;763.23
AGRO;CEQ154337;29,880.14
AGRO;CEQ154338;1,000.00
AGRO;CEQ154339;283.10
AGRO;CEQ154340;906.24
AGRO;CEQ154341;1,336.50
AGRO;CEQ154342;3,882.64
AGRO;CEQ154343;2,087.56
AGRO;CEQ154344;2,129.23
AGRO;CEQ154345;4,826.77
AGRO;CEQ154346;1,280.50
AGRO;CEQ154347;19,160.12
AGRO;CEQ154348;922.64
AGRO;CEQ154349;213.03
AGRO;CEQ154350;9,941.18
AGRO;CEQ154351;41,435.45
AGRO;CEQ154352;790.73
AGRO;CEQ154353;123.50
AGRO;CEQ154354;2,401.40
AGRO;CEQ154355;33,967.87
AGRO;CEQ154356;16,321.82
AGRO;CEQ154357;46,000.00
AGRO;CEQ154358;14,318.47
AGRO;CEQ154359;18,156.16
AGRO;CEQ154360;2,227.50
AGRO;CEQ154361;510.19
AGRO;CEQ154362;2,135.74
AGRO;CEQ154363;1,553.05
AGRO;CEQ154364;40,567.05
AGRO;CEQ154365;53,545.00
AGRO;CEQ154366;57,129.03
AGRO;CEQ154367;1,221.34
AGRO;CEQ154368;2,428.56
AGRO;CEQ154369;8,019.00
AGRO;CEQ154370;3,781.20
AGRO;CEQ154371;220.00
AGRO;CEQ154372;496.80
AGRO;CEQ154373;3,366.00
AGRO;CEQ154374;9,462.42
AGRO;CEQ154375;56,316.97
AGRO;CEQ154376;7,764.55
AGRO;CEQ154377;840.40
AGRO;CEQ154378;600.00
AGRO;CEQ154379;552.50
AGRO;CEQ154380;791.44
AGRO;CEQ154381;17,702.64
AGRO;CEQ154382;15,943.00
AGRO;CEQ154383;527.00
AGRO;CEQ154384;27,369.95
AGRO;CEQ154385;14,297.80
AGRO;CEQ154386;2,086.30
AGRO;CEQ154387;186.54
AGRO;CEQ154388;294.40
AGRO;CEQ154389;28,608.55
AGRO;CEQ154390;2,470.25
AGRO;CEQ154391;143,123.61
AGRO;CEQ154392;85.24
AGRO;CEQ154393;460.43
AGRO;CEQ154394;27,381.67
AGRO;CEQ154395;3,882.63
AGRO;CEQ154396;4,440.65
AGRO;CEQ154397;145,303.96
AGRO;CEQ154398;1,691.60
AGRO;CEQ154399;1,661.93
AGRO;CEQ154400;15,848.15
AGRO;CEQ154401;720.00
AGRO;CEQ154402;5,000.00
AGRO;CEQ154403;7,227.14
AGRO;CEQ154404;5,018.29
AGRO;CEQ154405;4,010.00
AGRO;CEQ154406;1,572.36
AGRO;CEQ154407;1,121.81
AGRO;CEQ154408;339.50
AGRO;CEQ154409;12,000.00
AGRO;CEQ154410;324.30
AGRO;CEQ154411;1,486.19
AGRO;CEQ154412;12,122.74
AGRO;CEQ154413;26,697.20
AGRO;CEQ154414;8,800.00
AGRO;CEQ154415;6,983.12
AGRO;CEQ154416;1,184.24
AGRO;CEQ154417;1,572.36
AGRO;CEQ154418;18,997.27
AGRO;CEQ154419;1,572.36
AGRO;CEQ154420;3,701.47
AGRO;CEQ154421;38,594.52
AGRO;CEQ154422;1,000.00
AGRO;CEQ154423;10,000.00
AGRO;CEQ154424;216.20
AGRO;CEQ154425;880.10
AGRO;CEQ154426;62.16
AGRO;CEQ154427;36,829.99
AGRO;CEQ154428;1,572.38
AGRO;CEQ154429;91,858.57
AGRO;CEQ154430;373.45
AGRO;CEQ154431;1,572.36
AGRO;CEQ154432;98.78
AGRO;CEQ154433;4,030.00
AGRO;CEQ154434;1,143.17
AGRO;CEQ154435;2,253.79
AGRO;CEQ154436;204.34
AGRO;CEQ154437;2,301.75
AGRO;CEQ154438;15,024.54
AGRO;CEQ154439;102.47
AGRO;CEQ154440;52.00
AGRO;CEQ154441;30,093.54
AGRO;CEQ154442;2,580.00
AGRO;CEQ154443;43,189.53
AGRO;CEQ154444;551.11
AGRO;CEQ154445;1,265.99
AGRO;CEQ154446;4,435.96
AGRO;CEQ154447;2,234.62
AGRO;CEQ154448;737.01
AGRO;CEQ154449;1,207.36
AGRO;CEQ154450;8,674.90
AGRO;CEQ154451;8,835.00
AGRO;CEQ154452;3,072.36
AGRO;CEQ154453;577.15
AGRO;CEQ154454;4,517.65
AGRO;CEQ154455;9,057.07
AGRO;CEQ154456;9,392.13
AGRO;CEQ154457;380.00
AGRO;CEQ154458;5,072.36
AGRO;CEQ154459;2,149.61
AGRO;CEQ154460;392.00
AGRO;CEQ154461;67.14
AGRO;CEQ154462;864.80
AGRO;CEQ154463;8,910.00
AGRO;CEQ154464;180,146.33
AGRO;CEQ154465;25,000.00
AGRO;CEQ154466;1,608.15
AGRO;CEQ154467;1,572.36
AGRO;CEQ154468;358.90
AGRO;CEQ154469;570.52
AGRO;CEQ154470;29,894.40
AGRO;CEQ154471;4,659.15
AGRO;CEQ154472;293.17
AGRO;CEQ154473;10,189.12
AGRO;CEQ154474;1,572.36
AGRO;CEQ154475;884.35
AGRO;CEQ154476;4,764.63
AGRO;CEQ154477;776.53
AGRO;CEQ154478;205.39
AGRO;CEQ154479;1,907.47
AGRO;CEQ154480;142.20
AGRO;CEQ154481;853.88
AGRO;CEQ154482;9,092.00
AGRO;CEQ154483;1,572.36
AGRO;CEQ154484;8,842.15
AGRO;CEQ154485;326.87
AGRO;CEQ154486;190.12
AGRO;CEQ154487;1,775.26
AGRO;CEQ154488;11,647.90
AGRO;CEQ154489;9,018.31
AGRO;CEQ154490;1,572.36
AGRO;CEQ154491;60,073.52
AGRO;CEQ154492;1,186.24
AGRO;CEQ154493;1,505.88
AGRO;CEQ154494;25.00
AGRO;CEQ154495;184.24
AGRO;CEQ154496;1,572.36
AGRO;CEQ154497;1,301.53
AGRO;CEQ154498;90.00
AGRO;CEQ154499;11,095.87
AGRO;CEQ154500;2,463.36
AGRO;CEQ154501;1,553.06
AGRO;CEQ154502;207.00
AGRO;CEQ154503;207.00
AGRO;CEQ154504;9,318.34
AGRO;CEQ154505;2,851.80
AGRO;CEQ154506;198.85
AGRO;CEQ154507;1,572.36
AGRO;CEQ154508;511.56
AGRO;CEQ154509;39.08
AGRO;CEQ154510;873.18
AGRO;CEQ154511;207.55
AGRO;CEQ154512;121.00
AGRO;CEQ154513;887.40
AGRO;CEQ154514;9,225.21
AGRO;CEQ154515;2,014.76
AGRO;CEQ154516;15,432.19
AGRO;CEQ154517;1,553.05
AGRO;CEQ154518;922.38
AGRO;CEQ154519;540.96
AGRO;CEQ154520;361.26
AGRO;CEQ154521;13,587.36
AGRO;CEQ154522;8,012.95
AGRO;CEQ154523;10,894.03
AGRO;CEQ154524;5,631.47
AGRO;CEQ154525;361.26
AGRO;CEQ154526;5,000.00
AGRO;CEQ154527;7,336.01
AGRO;CEQ154528;7,256.58
AGRO;CEQ154529;776.53
AGRO;CEQ154530;1,553.06
AGRO;CEQ154531;3,600.00
AGRO;CEQ154532;2,000.00
AGRO;CEQ154533;36,603.18
AGRO;CEQ154534;1,242.00
AGRO;CEQ154535;361.25
AGRO;CEQ154536;2,652.18
AGRO;CEQ154537;5,978.38
AGRO;CEQ154538;2,978.94
AGRO;CEQ154539;2,312.08
AGRO;CEQ154540;3,065.86
AGRO;CEQ154541;9,462.42
AGRO;CEQ154542;11,890.22
AGRO;CEQ154543;56,051.53
AGRO;CEQ154544;1,181.90
AGRO;CEQ154545;8,519.00
AGRO;CEQ154546;26,609.97
AGRO;CEQ154547;83,622.30
AGRO;CEQ154548;121.56
AGRO;CEQ154549;93.12
AGRO;CEQ154550;8,842.15
AGRO;CEQ154551;1,349.67
AGRO;CEQ154552;1,553.06
AGRO;CEQ154553;2,329.59
AGRO;CEQ154554;1,336.50
AGRO;CEQ154555;1,610.64
AGRO;CEQ154556;186.12
AGRO;CEQ154557;34.00
AGRO;CEQ154558;432.40
AGRO;CEQ154559;1,336.50
AGRO;CEQ154560;2,000.00
AGRO;CEQ154561;1,336.50
AGRO;CEQ154562;3,106.12
AGRO;CEQ154563;4,810.50
AGRO;CEQ154564;1,336.50
AGRO;CEQ154565;3,848.98
AGRO;CEQ154566;7,462.35
AGRO;CEQ154567;108.10
AGRO;CEQ154568;1,032.61
AGRO;CEQ154569;4,026.47
AGRO;CEQ154570;776.53
AGRO;CEQ154571;1,336.50
AGRO;CEQ154572;9,094.08
AGRO;CEQ154573;825.61
AGRO;CEQ154574;3,126.80
AGRO;CEQ154575;5,575.58
AGRO;CEQ154576;459.91
AGRO;CEQ154577;6,000.00
AGRO;CEQ154578;3,492.72
AGRO;CEQ154579;15,507.11
AGRO;CEQ154580;33,060.00
AGRO;CEQ154581;50,692.61
AGRO;CEQ154582;825.61
